lineage_name	cell_line_name	accession_id	synonym_names	CCLE_Name	gdsc_id	nci_taxonomy_id	doid	doid_heiarchy	Broad_ID	broad_id_alt	grouped_general_doid	group_general_lineage_name
67	astrocytoma	U-118MG	CVCL_0633	['U-118MG', 'U-118-MG', 'U118-MG', 'U118MG', 'U118', '118MG', '118MG']	U118MG_CENTRAL_NERVOUS_SYSTEM	687588	C60781	DOID:3069	[u'DOID:3069', u'DOID:3070', u'DOID:0050687', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000040		DOID:3620	central nervous system cancer
68	b acute lymphoblastic leukemia	NALM-19	CVCL_1835	['NALM19', 'Nalm19']	NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C8644	DOID:0060592	[DOID:0060592, DOID:5604, DOID:9952, DOID:1037, DOID:1240, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000130		DOID:1240	leukemia
69	b acute lymphoblastic leukemia	HAL-01	CVCL_1242	['HAL01', 'HAL-1']	HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	949153	C8644	DOID:0060592	[DOID:0060592, DOID:5604, DOID:9952, DOID:1037, DOID:1240, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002241		DOID:1240	leukemia
70	b acute lymphoblastic leukemia	MUTZ-5	CVCL_1873	['Mutz-5', 'MUTZ5']	MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C8644	DOID:0060592	[DOID:0060592, DOID:5604, DOID:9952, DOID:1037, DOID:1240, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000492		DOID:1240	leukemia
71	b acute lymphoblastic leukemia	MN-60	CVCL_1421	['MN60', 'MN60']	MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	908143	C8644	DOID:0060592	[DOID:0060592, DOID:5604, DOID:9952, DOID:1037, DOID:1240, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002275		DOID:1240	leukemia
72	b acute lymphoblastic leukemia	SUP-B8	CVCL_1713	['SupB8']	SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	910209	C8644	DOID:0060592	[DOID:0060592, DOID:5604, DOID:9952, DOID:1037, DOID:1240, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002308		DOID:1240	leukemia
73	b acute lymphoblastic leukemia with t(1	Kasumi-2	CVCL_0590	['KASUMI-2', 'KASUMI2', 'Kasumi2']	KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C80347	DOID:0060592	[DOID:0060592, DOID:5604, DOID:9952, DOID:1037, DOID:1240, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000728		DOID:1240	leukemia
74	b- and t-cell mixed leukemia	MY-M12	CVCL_3035	['MYcloneM12']	MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1330960	C4673	DOID:9953	[u'DOID:9953', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002276		DOID:1240	leukemia
75	b-cell adult acute lymphocytic leukemia	RS4;11	CVCL_0093	['RS4-11', 'RS4:11', 'RS4', '11', 'RS411']	RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	909703	C9143	DOID:0060592	[u'DOID:0060592', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000874		DOID:1240	leukemia
76	b-cell adult acute lymphocytic leukemia	BALL-1	CVCL_1075	['Ball-1', 'Ball1', 'BALL1', 'B-cellAcuteLymphoblasticLeukemia-1']	BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	910705	C9143	DOID:0060592	[u'DOID:0060592', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002211		DOID:1240	leukemia
77	b-cell adult acute lymphocytic leukemia	NALM-6	CVCL_0092	['Nalm-6', 'NALM6', 'Nalm6', 'NALM6', 'Nalm6', 'NALM-6-M1']	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	908158	C9143	DOID:0060592	[u'DOID:0060592', u'DOID:5604', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000938		DOID:1240	leukemia
78	b-cell childhood acute lymphoblastic leukemia	SUP-B15	CVCL_0103	['Sup-B15', 'SUPB-15', 'SUPB15', 'SupB15', 'SupB15W', 'SupB15WT']	SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1247871	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000059		DOID:1240	leukemia
79	b-cell childhood acute lymphoblastic leukemia	SEM	CVCL_0095	['']	SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000782		DOID:1240	leukemia
80	b-cell childhood acute lymphoblastic leukemia	P30/OHK	CVCL_1631	['P30-OHK', 'P30OHK', 'P30OHK', 'P30/Ohkubo', 'P30/OHKUBO', 'P30-OHKUBO', 'P30/0HK']	P30OHK_HAEMATOPOIETIC_AND_LYMPHOID	909252	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002059		DOID:1240	leukemia
81	b-cell childhood acute lymphoblastic leukemia	MHH-CALL-4	CVCL_1410	['MHH-CALL4', 'MHHCALL4']	MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	908133	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000156		DOID:1240	leukemia
82	b-cell childhood acute lymphoblastic leukemia	MHH-CALL-3	CVCL_0089	['Mhh-Call3', 'MHHcALL3', 'MHH-CALL3', 'MHH-cALL3', 'MHHCALL3']	MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000032		DOID:1240	leukemia
83	b-cell childhood acute lymphoblastic leukemia	Reh	CVCL_1650	['REH']	REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	909696	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000960		DOID:1240	leukemia
84	b-cell childhood acute lymphoblastic leukemia	GR-ST	CVCL_1236	['']	GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	906877	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002238		DOID:1240	leukemia
85	b-cell childhood acute lymphoblastic leukemia	ALL-PO	CVCL_1069	['']	ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	910944	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002209		DOID:1240	leukemia
86	b-cell childhood acute lymphoblastic leukemia	KOPN-8	CVCL_1866	['Kopn-8', 'KOPN8']	KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1330933	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001106		DOID:1240	leukemia
87	b-cell childhood acute lymphoblastic leukemia	MHH-CALL-2	CVCL_1409	['Mhh-Call2', 'MHH-CALL2', 'MHHCALL2']	MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	908132	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000020		DOID:1240	leukemia
88	b-cell childhood acute lymphoblastic leukemia	LC4-1	CVCL_1374	['']	LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	907787	C9140	DOID:0080146	[u'DOID:0080146', u'DOID:0080144', u'DOID:9952', u'DOID:1037', u'DOID:1240', u'DOID:2531', u'DOID:0060083', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002267		DOID:1240	leukemia
89	B-cell lymphoma	Ci-1	CVCL_1861	['CI-1']	CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	C3457	DOID:707	[u'DOID:707', 'DOID:0060060', 'DOID:0060058', 'DOID:2531', 'DOID:0060083', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000687		NA	NA
90	B-cell lymphoma	MC116	CVCL_1399	['MC-116', 'MC116']	MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	907799	C3457	DOID:707	[u'DOID:707', 'DOID:0060060', 'DOID:0060058', 'DOID:2531', 'DOID:0060083', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000583		NA	NA
91	B-cell lymphoma	MHH-PREB-1	CVCL_1413	['MHHPREB1']	MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	908136	C3457	DOID:707	[u'DOID:707', 'DOID:0060060', 'DOID:0060058', 'DOID:2531', 'DOID:0060083', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002272		NA	NA
92	B-cell lymphoma	SCC-3	CVCL_1683	['SCC3']	SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	910930	C3457	DOID:707	[u'DOID:707', 'DOID:0060060', 'DOID:0060058', 'DOID:2531', 'DOID:0060083', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001642		NA	NA
93	B-cell lymphoma	SU-DHL-16	CVCL_1890	['SUDHL16', 'SUDHL-16', 'StanfordUniversity-DiffuseHistiocyticLymphoma-16', 'DHL-16']	SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1331034	C3457	DOID:707	[u'DOID:707', 'DOID:0060060', 'DOID:0060058', 'DOID:2531', 'DOID:0060083', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002307		NA	NA
94	B-cell lymphoma	TK [Human B-cell lymphoma]	CVCL_3216	['Tk']	TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1331045	C3457	DOID:707	[u'DOID:707', 'DOID:0060060', 'DOID:0060058', 'DOID:2531', 'DOID:0060083', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002313		NA	NA
95	B-cell lymphoma	EHEB	CVCL_1194	[‘’]	EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	906854		DOID:707	[u'DOID:707', 'DOID:0060060', 'DOID:0060058', 'DOID:2531', 'DOID:0060083', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000038		NA	NA
96	b-cell_lymphoma_other/leukemia	JVM-2	CVCL_1319	['JVM2']	JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	907269	C4337	DOID:0060058	[DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000106		DOID:0060058	lymphoma
97	b-cell_lymphoma_other/lymphoma	Granta-519	CVCL_1818	['GRANTA-519', 'Granta519', 'Granta519', 'GRANTA519', 'G519']	GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1303897	C4337	DOID:0060058	[DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000073		DOID:0060058	lymphoma
98	barrett's adenocarcinoma	JH-EsoAd1	CVCL_8098	['JHEsoAD1', 'JHesoAD1', 'JHESOAD1']	JHESOAD1_OESOPHAGUS	NA	C7027	DOID:7941	[u'DOID:7941', u'DOID:4914', u'DOID:1107', u'DOID:5041', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000216		DOID:5041	esophageal cancer
99	barrett's adenocarcinoma	OE33	CVCL_0471	['OE-33', 'JROECL33', 'JROECL33', 'OEC33']	OE33_OESOPHAGUS	910549	C7027	DOID:7941	[u'DOID:7941', u'DOID:4914', u'DOID:1107', u'DOID:5041', u'DOID:3119', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000383		DOID:5041	esophageal cancer
100	basaloid squamous cell carcinoma	PE/CA-PJ34 (clone C12)	CVCL_2679	['PE/CA-PJ34', 'PE/CA-PJ-34', 'PECAPJ34', 'PECAPJ34', 'PJ34', 'Plaepi34']	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	NA	C54244	DOID:5522	[u'DOID:5522', u'DOID:1749', u'DOID:305', u'DOID:0050687', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000606		DOID:162	cancer
101	bile duct cancer	KKU100	CVCL_73954	['KU-10']	KKU100_BILIARY_TRACT	NA		DOID:4606	[u'DOID:4606', 'DOID:4607', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001536		DOID:4607	biliary tract cancer
102	biphasic synovial sarcoma	SW982	CVCL_1734	['SW-982', 'SW982']	SW982_SOFT_TISSUE	909759	C4279	DOID:5492	[u'DOID:5492', u'DOID:5485', u'DOID:2706', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001274		DOID:162	cancer
103	bladder cancer	HT-1197	CVCL_1291	['HT1197', 'HT1197', 'HT1197.T']	HT1197_URINARY_TRACT	907065	C7899	DOID:11054	[DOID:11054, DOID:3996, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-000547		DOID:11054	urinary bladder cancer
104	bladder carcinoma	253J	CVCL_7935	['253j', '253-J', '253J', '253J-P', '253J-Parental', '253JP', '253JP']	253J_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000011		DOID:11054	urinary bladder cancer
105	bladder carcinoma	5637	CVCL_0126	['']	5637_URINARY_TRACT	687452	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000905		DOID:11054	urinary bladder cancer
106	bladder carcinoma	LB831-BLC	CVCL_1370	['LB831']	LB831BLC_BLADDER	753584	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002266		DOID:11054	urinary bladder cancer
107	bladder carcinoma	JMSU-1	CVCL_2081	['JMSU1']	JMSU1_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000753		DOID:11054	urinary bladder cancer
108	bladder carcinoma	J82	CVCL_0359	['J-82', 'J82', 'J82COT', 'J82COT']	J82_URINARY_TRACT	753566	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000396		DOID:11054	urinary bladder cancer
109	bladder carcinoma	639V	CVCL_1048	['639v', '639-V', '639V']	639V_URINARY_TRACT	906798	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000973		DOID:11054	urinary bladder cancer
110	bladder carcinoma	KU-19-19	CVCL_1344	['KU19-19,KU19-19', 'KU1919', 'KeioUniversity-19-19']	KU1919_URINARY_TRACT	907312	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000486		DOID:11054	urinary bladder cancer
111	bladder carcinoma	T24	CVCL_0554	['T-24', 'T24']	T24_URINARY_TRACT	724812	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000018		DOID:11054	urinary bladder cancer
112	bladder carcinoma	KMBC-2	CVCL_2977	['KMBC2']	KMBC2_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000862		DOID:11054	urinary bladder cancer
113	bladder carcinoma	TCCSUP	CVCL_1738	['TCCSuP', 'TCC-SUP', 'TCCSup']	TCCSUP_URINARY_TRACT	687459	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000720		DOID:11054	urinary bladder cancer
114	bladder carcinoma	HT-1376	CVCL_1292	['HT1376', 'HT1376', 'HT1376.T']	HT1376_URINARY_TRACT	907066	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000724		DOID:11054	urinary bladder cancer
115	bladder carcinoma	253J-BV	CVCL_7937	['253JB-V', '253JB-V', '253JBV', '253J-Bladder-V']	253JBV_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000026		DOID:11054	urinary bladder cancer
116	bladder carcinoma	DSH1	CVCL_1182	['']	DSH1_BLADDER	753552	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002235		DOID:11054	urinary bladder cancer
117	bladder carcinoma	VM-CUB-1	CVCL_1786	['VM-CUB1', 'VMCUB-1', 'VMCUB1', 'VMCub1', 'VMCub1', 'VM-CUB-I']	VMCUB1_URINARY_TRACT	909780	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000545		DOID:11054	urinary bladder cancer
118	bladder carcinoma	ACCS	CVCL_6876	['']	ACCS_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001011		DOID:11054	urinary bladder cancer
119	bladder carcinoma	BC-3C	CVCL_1958	['BC3c']	BC3C_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000593		DOID:11054	urinary bladder cancer
120	bladder carcinoma	SW780	CVCL_1728	['SW-780', 'SW780']	SW780_URINARY_TRACT	687457	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000384		DOID:11054	urinary bladder cancer
121	bladder carcinoma	RT112/84	CVCL_2714	['RT-112/84']	RT11284_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001183		DOID:11054	urinary bladder cancer
122	bladder carcinoma	UM-UC-1	CVCL_2743	['UMUC1', 'UniversityofMichigan-UrothelialCarcinoma-1']	UMUC1_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000834		DOID:11054	urinary bladder cancer
123	bladder carcinoma	UM-UC-3	CVCL_1783	['UMUC-3', 'UM-UC3', 'UMUC3', 'UC-3', 'UniversityofMichigan-UrothelialCarcinoma-3']	UMUC3_URINARY_TRACT	724838	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000522		DOID:11054	urinary bladder cancer
124	bladder carcinoma	Hs 172.T	CVCL_0660	['']	HS172T_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000088		DOID:11054	urinary bladder cancer
125	bladder carcinoma	U-BLC1	CVCL_2738	['UBLC1']	UBLC1_URINARY_TRACT	NA	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000741		DOID:11054	urinary bladder cancer
126	bladder carcinoma	RT-112	CVCL_1670	['RT112', 'RT112']	RT112_URINARY_TRACT	909704	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000473		DOID:11054	urinary bladder cancer
127	bladder carcinoma	RT-4	CVCL_0036	['RT4', 'RT4P']	RT4_URINARY_TRACT	687455	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000242		DOID:11054	urinary bladder cancer
128	bladder carcinoma	647V	CVCL_1049	['647-V', '647V']	647V_URINARY_TRACT	906797	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000896		DOID:11054	urinary bladder cancer
129	bladder carcinoma	BFTC-905	CVCL_1083	['BFTC905', 'BFTC905']	BFTC905_URINARY_TRACT	910926	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000802		DOID:11054	urinary bladder cancer
130	bladder carcinoma	CAL-29	CVCL_1808	['CAL29', 'CAL29', 'CentreAntoineLacassagne-29']	CAL29_URINARY_TRACT	1290730	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:3996', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000142		DOID:11054	urinary bladder cancer
131	bladder carcinoma	SW1710	CVCL_1721	['SW-1710', 'SW1710']	SW1710_URINARY_TRACT	909749	C4912	DOID:4007	[u'DOID:4007', u'DOID:11054', u'DOID:399ACH-0021516', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000566		DOID:11054	urinary bladder cancer
132	bladder squamous cell carcinoma	SCaBER	CVCL_3599	['SCABER', 'Scaber']	SCABER_URINARY_TRACT	1299051	C4031	DOID:3742	[u'DOID:3742', 'DOID:4007', 'DOID:11054', 'DOID:3996', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000839		NA	NA
133	bone cancer	SKNEP1	CVCL_73794	['a']	SKNEP1_BONE	NA		DOID:184	[u'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001192		DOID:184	bone cancer
134	bone cancer	EWS834	CVCL_53640	['a']	EWS834_BONE	NA		DOID:184	[u'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001066		DOID:184	bone cancer
135	bone cancer	TCC466	CVCL_50077	['a']	TCC466_BONE	NA		DOID:184	[u'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001206		DOID:184	bone cancer
136	bone cancer	SARC9371	CVCL_13449	['a']	SARC9371_BONE	NA		DOID:184	[u'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002396		DOID:184	bone cancer
137	bone giant cell sarcoma	Hs 821.T	CVCL_0932	['']	HS821T_BONE	NA	C4304	DOID:4719	[u'DOID:4719', u'DOID:2705', u'DOID:200', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000526		DOID:184	bone cancer
138	bone giant cell sarcoma	Hs 737.T	CVCL_0878	['Hs737T']	HS737T_BONE	NA	C4304	DOID:4719	[u'DOID:4719', u'DOID:2705', u'DOID:200', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000185		DOID:184	bone cancer
139	bone giant cell sarcoma	Hs 706.T	CVCL_0863	['']	HS706T_BONE	NA	C4304	DOID:4719	[u'DOID:4719', u'DOID:2705', u'DOID:200', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000071		DOID:184	bone cancer
140	brain cancer	D425	CVCL_31447	['42']	D425_CENTRAL_NERVOUS_SYSTEM	NA		DOID:1319	[u'DOID:1319', 'DOID:3620', 'DOID:3093', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001053		DOID:3620	central nervous system cancer
141	brain cancer	SUMB002	CVCL_83010	['U-MB-00']	SUMB002_CENTRAL_NERVOUS_SYSTEM	NA		DOID:1319	[u'DOID:1319', 'DOID:3620', 'DOID:3093', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001201		DOID:3620	central nervous system cancer
142	brain cancer	D458	CVCL_58710	['45']	D458_CENTRAL_NERVOUS_SYSTEM	NA		DOID:1319	[u'DOID:1319', 'DOID:3620', 'DOID:3093', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001054		DOID:3620	central nervous system cancer
143	brain cancer	NP8	CVCL_22963	['P']	NP8_CENTRAL_NERVOUS_SYSTEM	NA		DOID:1319	[u'DOID:1319', 'DOID:3620', 'DOID:3093', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001611		DOID:3620	central nervous system cancer
