"","DepMap_ID","Cell_line","CCLE_histology","CCLE_name","disease","TCGA_classification","grouped_general_doid"
"1","ACH-000001","NIHOVCAR3","ovary","NIHOVCAR3_OVARY","ovary","OV","DOID:2394"
"2","ACH-000002","HL60","haematopoietic_and_lymphoid_tissue","HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"3","ACH-000003","CACO2","large_intestine","CACO2_LARGE_INTESTINE","colorectal","COADREAD",NA
"4","ACH-000004","HEL","haematopoietic_and_lymphoid_tissue","HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"5","ACH-000005","HEL9217","haematopoietic_and_lymphoid_tissue","HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:0060058"
"6","ACH-000006","MONOMAC6","haematopoietic_and_lymphoid_tissue","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"7","ACH-000007","LS513","large_intestine","LS513_LARGE_INTESTINE","colorectal","COADREAD","DOID:9256"
"8","ACH-000008","A101D","skin","A101D_SKIN","skin","SKCM","DOID:4159"
"9","ACH-000009","C2BBE1","large_intestine","C2BBE1_LARGE_INTESTINE","colorectal","COADREAD","DOID:9256"
"10","ACH-000010","NCIH2077","lung","NCIH2077_LUNG","lung","LUAD","DOID:1324"
"11","ACH-000011","253J","urinary_tract","253J_URINARY_TRACT","urinary_tract","BLCA","DOID:11054"
"12","ACH-000012","HCC827","lung","HCC827_LUNG","lung","LUAD","DOID:1324"
"13","ACH-000013","ONCODG1","ovary","ONCODG1_OVARY","ovary","OV","DOID:2394"
"14","ACH-000014","HS294T","skin","HS294T_SKIN","skin","SKCM","DOID:4159"
"15","ACH-000015","NCIH1581","lung","NCIH1581_LUNG","lung",NA,"DOID:1324"
"16","ACH-000016","SLR21","kidney","SLR21_KIDNEY","kidney","KIRC","DOID:263"
"17","ACH-000017","SKBR3","breast","SKBR3_BREAST","breast","BRCA","DOID:1612"
"18","ACH-000018","T24","urinary_tract","T24_URINARY_TRACT","urinary_tract","BLCA","DOID:11054"
"19","ACH-000019","MCF7","breast","MCF7_BREAST","breast","BRCA","DOID:1612"
"20","ACH-000020","MHHCALL2","haematopoietic_and_lymphoid_tissue","MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"21","ACH-000021","NCIH1693","lung","NCIH1693_LUNG","lung","LUAD","DOID:1324"
"22","ACH-000022","PATU8988S","pancreas","PATU8988S_PANCREAS","pancreas","PAAD","DOID:1793"
"23","ACH-000023","PATU8988T","pancreas","PATU8988T_PANCREAS","pancreas","PAAD","DOID:1793"
"24","ACH-000024","OPM2","haematopoietic_and_lymphoid_tissue","OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","MM","DOID:9538"
"25","ACH-000025","CH157MN","central_nervous_system","CH157MN_CENTRAL_NERVOUS_SYSTEM","central_nervous_system",NA,"DOID:3620"
"26","ACH-000026","253JBV","urinary_tract","253JBV_URINARY_TRACT","urinary_tract","BLCA","DOID:11054"
"27","ACH-000027","GOS3","central_nervous_system","GOS3_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"28","ACH-000028","KPL1","breast","KPL1_BREAST","breast","BRCA","DOID:1612"
"29","ACH-000029","HCC827GR5","lung","HCC827GR5_LUNG","lung","LUAD","DOID:1324"
"30","ACH-000030","PC14","lung","PC14_LUNG","lung","LUAD","DOID:1324"
"31","ACH-000031","PANC0213","pancreas","PANC0213_PANCREAS","pancreas","PAAD","DOID:1793"
"32","ACH-000032","MHHCALL3","haematopoietic_and_lymphoid_tissue","MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"33","ACH-000033","NCIH1819","lung","NCIH1819_LUNG","lung","LUAD","DOID:1324"
"34","ACH-000034","PLB985","haematopoietic_and_lymphoid_tissue","PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"35","ACH-000035","NCIH1650","lung","NCIH1650_LUNG","lung","LUAD","DOID:1324"
"36","ACH-000036","U343","central_nervous_system","U343_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"37","ACH-000037","S117","thyroid","S117_THYROID","thyroid","SARC","DOID:1781"
"38","ACH-000038","EHEB","haematopoietic_and_lymphoid_tissue","EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","CLL","DOID:0060058"
"39","ACH-000039","SKNMC","bone","SKNMC_BONE","bone","SARC","DOID:184"
"40","ACH-000040","U118MG","central_nervous_system","U118MG_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"41","ACH-000041","RDES","bone","RDES_BONE","bone","SARC","DOID:184"
"42","ACH-000042","PANC0203","pancreas","PANC0203_PANCREAS","pancreas","PAAD","DOID:1793"
"43","ACH-000043","HS895T","fibroblast","HS895T_FIBROBLAST","fibroblast","SKCM","DOID:4159"
"44","ACH-000044","MDAMB134VI","breast","MDAMB134VI_BREAST","breast","BRCA","DOID:1612"
"45","ACH-000045","MV411","haematopoietic_and_lymphoid_tissue","MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"46","ACH-000046","ACHN","kidney","ACHN_KIDNEY","kidney","KIRC","DOID:263"
"47","ACH-000047","GCIY","stomach","GCIY_STOMACH","gastric","STAD","DOID:10534"
"48","ACH-000048","TOV112D","ovary","TOV112D_OVARY","ovary","OV","DOID:2394"
"49","ACH-000049","HEKTE","kidney","HEKTE_KIDNEY","kidney","KIRC","DOID:263"
"50","ACH-000050","NCIH929","haematopoietic_and_lymphoid_tissue","NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","MM","DOID:9538"
"51","ACH-000051","TE617T","soft_tissue","TE617T_SOFT_TISSUE","rhabdomyosarcoma","SARC","DOID:3247"
"52","ACH-000052","A673","bone","A673_BONE","bone","SARC","DOID:184"
"53","ACH-000053","KARPAS299","haematopoietic_and_lymphoid_tissue","KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid",NA,"DOID:1240"
"54","ACH-000054","HT1080","soft_tissue","HT1080_SOFT_TISSUE","soft_tissue","SARC","DOID:162"
"55","ACH-000055","D283MED","central_nervous_system","D283MED_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","MB","DOID:3620"
"56","ACH-000056","DOHH2","haematopoietic_and_lymphoid_tissue","DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"57","ACH-000057","OPM1","haematopoietic_and_lymphoid_tissue","OPM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","MM","DOID:9538"
"58","ACH-000058","ML1","thyroid","ML1_THYROID","thyroid","THCA","DOID:1781"
"59","ACH-000059","SUPB15","haematopoietic_and_lymphoid_tissue","SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"60","ACH-000060","PANC1005","pancreas","PANC1005_PANCREAS","pancreas","PAAD","DOID:1793"
"61","ACH-000061","HH","haematopoietic_and_lymphoid_tissue","HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:0060058"
"62","ACH-000062","RERFLCMS","lung","RERFLCMS_LUNG","lung","LUAD","DOID:1324"
"63","ACH-000063","HS616T","fibroblast","HS616T_FIBROBLAST","fibroblast",NA,"DOID:0060058"
"64","ACH-000064","SALE","lung","SALE_LUNG","lung",NA,"DOID:1324"
"65","ACH-000065","OCIAML5","haematopoietic_and_lymphoid_tissue","OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"66","ACH-000066","HCC4006","lung","HCC4006_LUNG","lung","LUAD","DOID:1324"
"67","ACH-000067","HS683","central_nervous_system","HS683_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"68","ACH-000068","REC1","haematopoietic_and_lymphoid_tissue","REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"69","ACH-000069","HS611T","haematopoietic_and_lymphoid_tissue","HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid",NA,"DOID:0060058"
"70","ACH-000070","697","haematopoietic_and_lymphoid_tissue","697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"71","ACH-000071","HS706T","bone","HS706T_BONE","fibroblast",NA,"DOID:184"
"72","ACH-000072","MEG01","haematopoietic_and_lymphoid_tissue","MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LCML","DOID:1240"
"73","ACH-000073","GRANTA519","haematopoietic_and_lymphoid_tissue","GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"74","ACH-000074","KU812","haematopoietic_and_lymphoid_tissue","KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LCML","DOID:1240"
"75","ACH-000075","U87MG","central_nervous_system","U87MG_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"76","ACH-000076","NCO2","haematopoietic_and_lymphoid_tissue","NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LCML","DOID:1240"
"77","ACH-000077","MJ","haematopoietic_and_lymphoid_tissue","MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid",NA,"DOID:0060058"
"78","ACH-000078","MHHNB11","autonomic_ganglia","MHHNB11_AUTONOMIC_GANGLIA","peripheral_nervous_system","NB","DOID:1192"
"79","ACH-000079","TE125T","fibroblast","TE125T_FIBROBLAST","fibroblast","SARC","DOID:3247"
"80","ACH-000080","BDCM","haematopoietic_and_lymphoid_tissue","BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"81","ACH-000081","GDM1","haematopoietic_and_lymphoid_tissue","GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"82","ACH-000082","G292CLONEA141B1","bone","G292CLONEA141B1_BONE","bone","SARC","DOID:184"
"83","ACH-000083","HS281T","fibroblast","HS281T_FIBROBLAST","fibroblast","BRCA","DOID:1612"
"84","ACH-000084","MUTZ3","haematopoietic_and_lymphoid_tissue","MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"85","ACH-000085","T3M4","pancreas","T3M4_PANCREAS","pancreas","PAAD","DOID:1793"
"86","ACH-000086","ACCMESO1","pleura","ACCMESO1_PLEURA","mesothelioma","MESO","DOID:1790"
"87","ACH-000087","SKES1","bone","SKES1_BONE","bone","SARC","DOID:184"
"88","ACH-000088","HS172T","fibroblast","HS172T_FIBROBLAST","fibroblast","BLCA","DOID:11054"
"89","ACH-000089","NCIH684","large_intestine","NCIH684_LARGE_INTESTINE","colorectal","LIHC","DOID:9256"
"90","ACH-000090","PC3","prostate","PC3_PROSTATE","prostate","PRAD","DOID:10283"
"91","ACH-000091","OV56","ovary","OV56_OVARY","ovary","OV","DOID:2394"
"92","ACH-000092","NCIH2452","pleura","NCIH2452_PLEURA","mesothelioma","MESO","DOID:1324"
"93","ACH-000093","PANC0504","pancreas","PANC0504_PANCREAS","pancreas","PAAD","DOID:1793"
"94","ACH-000094","HPAFII","pancreas","HPAFII_PANCREAS","pancreas","PAAD","DOID:1793"
"95","ACH-000095","D341","central_nervous_system","D341MED_CENTRAL_NERVOUS_SYSTEM","central_nervous_system",NA,"DOID:3620"
"96","ACH-000095","D341MED","central_nervous_system","D341MED_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","MB","DOID:3620"
"97","ACH-000096","G401","soft_tissue","G401_SOFT_TISSUE","rhabdoid","SARC","DOID:263"
"98","ACH-000097","ZR751","breast","ZR751_BREAST","breast","BRCA","DOID:1612"
"99","ACH-000098","GAMG","central_nervous_system","GAMG_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"100","ACH-000099","SIMA","autonomic_ganglia","SIMA_AUTONOMIC_GANGLIA","peripheral_nervous_system","NB","DOID:162"
"101","ACH-000100","RH41","soft_tissue","RH41_SOFT_TISSUE","rhabdomyosarcoma","SARC","DOID:3247"
"102","ACH-000101","KE37","haematopoietic_and_lymphoid_tissue","KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"103","ACH-000102","GMS10","central_nervous_system","GMS10_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"104","ACH-000103","CAOV4","ovary","CAOV4_OVARY","ovary","OV","DOID:2394"
"105","ACH-000104","LOUCY","haematopoietic_and_lymphoid_tissue","LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"106","ACH-000105","ALLSIL","haematopoietic_and_lymphoid_tissue","ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"107","ACH-000106","JVM2","haematopoietic_and_lymphoid_tissue","JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","CLL","DOID:0060058"
"108","ACH-000107","CAPAN2","pancreas","CAPAN2_PANCREAS","pancreas","PAAD","DOID:1793"
"109","ACH-000108","KP3","pancreas","KP3_PANCREAS","pancreas","PAAD","DOID:1793"
"110","ACH-000109","NCIH3255","lung","NCIH3255_LUNG","lung","LUAD","DOID:1324"
"111","ACH-000110","NCCSTCK140","stomach","NCCSTCK140_STOMACH","gastric","STAD","DOID:10534"
"112","ACH-000111","HCC1187","breast","HCC1187_BREAST","breast","BRCA","DOID:1612"
"113","ACH-000112","SIGM5","haematopoietic_and_lymphoid_tissue","SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"114","ACH-000113","OCIAML2","haematopoietic_and_lymphoid_tissue","OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"115","ACH-000114","SU8686","pancreas","SU8686_PANCREAS","pancreas","PAAD","DOID:1793"
"116","ACH-000115","VCAP","prostate","VCAP_PROSTATE","prostate","PRAD","DOID:10283"
"117","ACH-000116","OAW28","ovary","OAW28_OVARY","ovary","OV","DOID:2394"
"118","ACH-000117","EFM192A","breast","EFM192A_BREAST","breast","BRCA","DOID:1612"
"119","ACH-000118","HUPT3","pancreas","HUPT3_PANCREAS","pancreas","PAAD","DOID:1793"
"120","ACH-000119","HS863T","fibroblast","HS863T_FIBROBLAST","fibroblast","SARC","DOID:184"
"121","ACH-000120","CHP212","autonomic_ganglia","CHP212_AUTONOMIC_GANGLIA","peripheral_nervous_system","NB","DOID:1192"
"122","ACH-000121","NCIH2405","lung","NCIH2405_LUNG","lung","LUAD","DOID:1324"
"123","ACH-000122","SUPT11","haematopoietic_and_lymphoid_tissue","SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"124","ACH-000123","COV434","ovary","COV434_OVARY","ovary","OV","DOID:2394"
"125","ACH-000124","OCILY19","haematopoietic_and_lymphoid_tissue","OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"126","ACH-000125","TO175T","fibroblast","TO175T_FIBROBLAST","fibroblast",NA,"DOID:0060058"
"127","ACH-000126","KG1C","central_nervous_system","KG1C_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:162"
"128","ACH-000127","SLR20","kidney","SLR20_KIDNEY","kidney","KIRC","DOID:263"
"129","ACH-000128","LN319","central_nervous_system","LN319_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"130","ACH-000129","NCIH1341","lung","NCIH1341_LUNG","lung","SCLC","DOID:1324"
"131","ACH-000130","NALM19","haematopoietic_and_lymphoid_tissue","NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"132","ACH-000131","HS229T","fibroblast","HS229T_FIBROBLAST","fibroblast","LUAD","DOID:1324"
"133","ACH-000132","JHOS2","ovary","JHOS2_OVARY","ovary","OV","DOID:2394"
"134","ACH-000133","HS729","soft_tissue","HS729_SOFT_TISSUE","fibroblast","SARC","DOID:3247"
"135","ACH-000134","HS274T","fibroblast","HS274T_FIBROBLAST","fibroblast","BRCA","DOID:1612"
"136","ACH-000135","HS940T","fibroblast","HS940T_FIBROBLAST","fibroblast","SKCM","DOID:4159"
"137","ACH-000136","CHP126","autonomic_ganglia","CHP126_AUTONOMIC_GANGLIA","peripheral_nervous_system","NB","DOID:1192"
"138","ACH-000137","8MGBA","central_nervous_system","8MGBA_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"139","ACH-000138","CFPAC1","pancreas","CFPAC1_PANCREAS","pancreas","PAAD","DOID:1793"
"140","ACH-000139","PANC0327","pancreas","PANC0327_PANCREAS","pancreas","PAAD","DOID:1793"
"141","ACH-000140","PFEIFFER","haematopoietic_and_lymphoid_tissue","PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"142","ACH-000141","SNU308","biliary_tract","SNU308_BILIARY_TRACT","bile_duct",NA,"DOID:4607"
"143","ACH-000142","CAL29","urinary_tract","CAL29_URINARY_TRACT","urinary_tract","BLCA","DOID:11054"
"144","ACH-000143","HCC2429","lung","HCC2429_LUNG","lung","LUAD","DOID:1324"
"145","ACH-000144","RERFGC1B","stomach","RERFGC1B_STOMACH","gastric","STAD","DOID:10534"
"146","ACH-000145","SKLMS1","soft_tissue","SKLMS1_SOFT_TISSUE","soft_tissue","SARC","DOID:162"
"147","ACH-000146","THP1","haematopoietic_and_lymphoid_tissue","THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"148","ACH-000147","T47D","breast","T47D_BREAST","breast","BRCA","DOID:1612"
"149","ACH-000148","HS578T","breast","HS578T_BREAST","breast","BRCA","DOID:1612"
"150","ACH-000149","SKNSH","autonomic_ganglia","SKNSH_AUTONOMIC_GANGLIA","peripheral_nervous_system","NB","DOID:1192"
"151","ACH-000150","HCC2935","lung","HCC2935_LUNG","lung","LUAD","DOID:1324"
"152","ACH-000151","JM1","haematopoietic_and_lymphoid_tissue","JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:1240"
"153","ACH-000152","M059K","central_nervous_system","M059K_CENTRAL_NERVOUS_SYSTEM","central_nervous_system","GBMLGG","DOID:3620"
"154","ACH-000153","NCIH2052","pleura","NCIH2052_PLEURA","mesothelioma","MESO","DOID:1324"
"155","ACH-000154","HS888T","fibroblast","HS888T_FIBROBLAST","fibroblast","SARC","DOID:184"
"156","ACH-000155","SW1990","pancreas","SW1990_PANCREAS","pancreas","PAAD","DOID:1793"
"157","ACH-000156","MHHCALL4","haematopoietic_and_lymphoid_tissue","MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","ALL","DOID:1240"
"158","ACH-000157","A4FUK","haematopoietic_and_lymphoid_tissue","A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"159","ACH-000158","OCILY3","haematopoietic_and_lymphoid_tissue","OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"160","ACH-000159","OSRC2","kidney","OSRC2_KIDNEY","kidney","KIRC","DOID:263"
"161","ACH-000160","BT12","soft_tissue","BT12_SOFT_TISSUE","rhabdoid","SARC","DOID:263"
"162","ACH-000161","CORL105","lung","CORL105_LUNG","lung","LUAD","DOID:1324"
"163","ACH-000162","GA10","haematopoietic_and_lymphoid_tissue","GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","DLBC","DOID:0060058"
"164","ACH-000163","SW579","thyroid","SW579_THYROID","thyroid","THCA","DOID:1781"
"165","ACH-000164","PANC1","pancreas","PANC1_PANCREAS","pancreas","PAAD","DOID:1793"
"166","ACH-000165","HS751T","fibroblast","HS751T_FIBROBLAST","fibroblast",NA,"DOID:0060058"
"167","ACH-000166","KASUMI6","haematopoietic_and_lymphoid_tissue","KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"168","ACH-000167","KE97","stomach","KE97_STOMACH","gastric","MM","DOID:10534"
"169","ACH-000168","NOMO1","haematopoietic_and_lymphoid_tissue","NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","LAML","DOID:1240"
"170","ACH-000169","RD","soft_tissue","RD_SOFT_TISSUE","rhabdomyosarcoma","SARC","DOID:3247"
"171","ACH-000170","PRECLH","prostate","PRECLH_PROSTATE","prostate","PRAD","DOID:10283"
"172","ACH-000171","VMRCRCZ","kidney","VMRCRCZ_KIDNEY","kidney","KIRC","DOID:263"
"173","ACH-000172","TM87","soft_tissue","TM87_SOFT_TISSUE","rhabdoid","SARC","DOID:263"
"174","ACH-000173","JHUEM3","endometrium","JHUEM3_ENDOMETRIUM","uterus","UCEC","DOID:363"
"175","ACH-000174","CAL62","thyroid","CAL62_THYROID","thyroid","THCA","DOID:1781"
"176","ACH-000175","TE159T","fibroblast","TE159T_FIBROBLAST","fibroblast","SARC","DOID:3247"
"177","ACH-000176","LOUNH91","lung","LOUNH91_LUNG","lung","LUSC","DOID:1324"
"178","ACH-000177","NCIH660","prostate","NCIH660_PROSTATE","prostate","PRAD","DOID:10283"
"179","ACH-000178","HS766T","pancreas","HS766T_PANCREAS","pancreas","PAAD","DOID:1793"
"180","ACH-000179","NCIH1618","lung","NCIH1618_LUNG","lung","SCLC","DOID:1324"
"181","ACH-000180","HS839T","fibroblast","HS839T_FIBROBLAST","fibroblast","SKCM","DOID:4159"
"182","ACH-000181","SCC9","upper_aerodigestive_tract","SCC9_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:11934"
"183","ACH-000182","SNU869","biliary_tract","SNU869_BILIARY_TRACT","bile_duct","CHOL","DOID:162"
"184","ACH-000183","L363","haematopoietic_and_lymphoid_tissue","L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","haematopoietic_and_lymphoid","MM","DOID:9538"
"185","ACH-000184","HS343T","fibroblast","HS343T_FIBROBLAST","fibroblast","BRCA","DOID:1612"
"186","ACH-000185","HS737T","fibroblast","HS737T_FIBROBLAST","fibroblast",NA,"DOID:184"
"187","ACH-000186","NCIH2444","lung","NCIH2444_LUNG","lung",NA,"DOID:1324"
"188","ACH-000187","CORL311","lung","CORL311_LUNG","lung","SCLC","DOID:1324"
"189","ACH-000188","SCC25","upper_aerodigestive_tract","SCC25_UPPER_AERODIGESTIVE_TRACT","upper_aerodigestive","HNSC","DOID:11934"
